Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Age,Join_Date,Tenure_Years,Department,Job_Title,Manager_Name,Location,Country,Salary,Bonus,Total_Compensation,Performance_Rating,Employment_Status,Active_Status
8877,Frank,Lewis,Female,25-09-1982,42,04-05-2019,6,Marketing,Manager,John,Bangalore,Canada,7424,2642,91730,5,Contract,Active
8878,Charlie,Johnson,Male,01-04-1992,33,31-10-2007,17,IT,Manager,Tom,Sydney,India,8794,1129,106657,5,Full-Time,Active
8879,Eve,Wilson,Female,03-03-1972,53,12-05-2007,18,Marketing,Manager,Priya,London,UK,6526,3976,82288,2,Full-Time,Active
8880,Ivy,Clark,Male,23-06-1981,44,30-03-2023,2,Sales,Manager,Priya,London,Australia,9949,4376,123764,1,Full-Time,Active
8881,Bob,Davis,Female,25-12-1972,52,15-12-2005,19,IT,Executive,Tom,London,Australia,4400,1675,54475,3,Contract,Active
8882,Bob,Wilson,Male,21-01-1993,32,06-05-2015,10,Sales,Coordinator,Priya,Toronto,USA,7234,3717,90525,5,Part-Time,Active
8883,Frank,Davis,Female,12-08-1977,47,17-07-2009,15,Marketing,Executive,John,Toronto,USA,5877,1243,71767,2,Full-Time,Active
8884,Frank,Lewis,Male,25-04-1982,43,29-07-2006,18,Marketing,Manager,Angela,New York,Canada,4313,3529,55285,5,Full-Time,Active
8885,Hank,Khan,Male,29-02-1972,53,11-01-2019,6,Sales,Analyst,John,Bangalore,Canada,8919,2169,109197,5,Contract,Inactive
8886,Bob,Smith,Male,26-06-1981,44,25-12-2009,15,IT,Executive,John,New York,Australia,7444,3979,93307,5,Part-Time,Active
8887,Ivy,Lee,Male,09-05-1997,28,20-09-2022,2,Sales,Analyst,Angela,Bangalore,UK,4626,4711,60223,5,Part-Time,Active
8888,Bob,Davis,Female,16-03-1982,43,07-02-2021,4,IT,Manager,Tom,New York,India,4830,4095,62055,1,Part-Time,Active
8889,Alice,Davis,Male,07-04-1988,37,23-03-2023,2,HR,Manager,Tom,London,USA,9329,1629,113577,3,Full-Time,Inactive
8890,Jack,Lee,Female,10-09-1982,42,20-07-2007,17,HR,Executive,Angela,London,Canada,6094,3176,76304,1,Contract,Active
8891,Bob,Smith,Female,28-04-1986,39,06-03-2022,3,IT,Analyst,John,Bangalore,USA,6377,3221,79745,2,Contract,Inactive
8892,Grace,Lewis,Male,13-06-1988,37,23-12-2015,9,Sales,Executive,Robert,London,Australia,5294,3583,67111,2,Part-Time,Active
8893,Hank,Clark,Female,12-02-1984,41,19-07-2021,3,IT,Executive,Priya,New York,UK,8215,1276,99856,2,Contract,Active
8894,Eve,Brown,Male,10-11-1970,54,27-10-2017,7,Marketing,Executive,Priya,Toronto,Australia,5670,4612,72652,3,Part-Time,Active
8895,Frank,Davis,Female,29-02-1988,37,29-04-2006,19,Sales,Manager,Priya,Sydney,India,4101,3764,52976,1,Full-Time,Active
8896,Alice,Smith,Male,21-08-1970,54,18-09-2015,9,IT,Coordinator,Robert,New York,UK,7345,2599,90739,2,Contract,Active
8897,Frank,Smith,Male,14-09-1985,39,24-12-2005,19,Marketing,Analyst,John,Bangalore,India,5361,2801,67133,1,Part-Time,Inactive
8898,Hank,Khan,Female,01-04-1995,30,08-04-2017,8,Finance,Coordinator,Tom,London,India,4773,2676,59952,3,Contract,Inactive
8899,Charlie,Davis,Female,29-06-1991,34,11-09-2005,19,Marketing,Coordinator,Angela,Sydney,UK,6858,2418,84714,3,Full-Time,Inactive
8900,Alice,Wilson,Male,04-06-1977,48,09-12-2015,9,IT,Manager,Priya,Sydney,India,9080,1101,110061,2,Full-Time,Active
8901,Diana,Lewis,Female,11-09-1998,26,15-04-2007,18,Sales,Manager,Robert,London,USA,7768,2654,95870,1,Contract,Active
8902,Alice,Clark,Male,28-09-1991,33,05-04-2008,17,Sales,Manager,Angela,New York,Canada,9707,4257,120741,4,Contract,Active
8903,Hank,Smith,Male,25-07-1999,25,20-12-2020,4,HR,Executive,John,London,UK,9170,2285,112325,3,Full-Time,Active
8904,Eve,Khan,Female,27-02-1979,46,31-08-2009,15,IT,Manager,Robert,Toronto,Australia,7644,3994,95722,2,Full-Time,Active
8905,Alice,Khan,Male,24-10-1975,49,24-05-2018,7,Marketing,Manager,Robert,Bangalore,Australia,5117,1777,63181,3,Contract,Active
8906,Hank,Lee,Female,23-10-1998,26,01-07-2017,7,Marketing,Manager,Angela,London,Canada,4018,1959,50175,1,Part-Time,Active
8907,Ivy,Davis,Male,07-05-1980,45,16-05-2021,4,IT,Manager,Angela,New York,Australia,8687,3033,107277,4,Part-Time,Active
8908,Jack,Smith,Male,25-06-1985,40,08-05-2006,19,Marketing,Coordinator,Priya,Toronto,Canada,8002,1332,97356,4,Part-Time,Active
8909,Bob,Clark,Male,03-11-1994,30,25-09-2018,6,Finance,Coordinator,John,Toronto,USA,6630,1367,80927,4,Full-Time,Active
8910,Ivy,Wilson,Female,31-07-2000,24,03-05-2014,11,HR,Manager,Angela,New York,Australia,6921,4697,87749,4,Full-Time,Active
8911,Hank,Johnson,Male,18-03-1973,52,09-05-2016,9,Sales,Coordinator,Priya,Bangalore,Australia,7045,2954,87494,5,Full-Time,Active
8912,Grace,Johnson,Male,13-01-1990,35,25-07-2013,11,Marketing,Manager,Priya,Sydney,USA,9657,4694,120578,1,Part-Time,Inactive
8913,Charlie,Wilson,Female,16-03-1991,34,22-10-2010,14,Finance,Analyst,Angela,Toronto,Australia,8776,4029,109341,4,Part-Time,Inactive
8914,Bob,Smith,Male,09-06-1970,55,02-08-2015,9,IT,Executive,Robert,New York,Australia,8049,4344,100932,1,Part-Time,Active
8915,Grace,Davis,Female,04-04-1999,26,19-06-2023,2,Marketing,Manager,Robert,Toronto,USA,6443,1514,78830,5,Full-Time,Active
8916,Eve,Clark,Female,21-10-1991,33,21-02-2005,20,IT,Coordinator,Robert,Sydney,USA,7237,1763,88607,2,Full-Time,Inactive
8917,Frank,Lee,Female,31-10-1975,49,01-03-2022,3,Finance,Executive,Priya,New York,USA,7333,2791,90787,5,Part-Time,Inactive
8918,Diana,Davis,Male,06-06-1978,47,19-09-2005,19,Finance,Coordinator,Robert,Toronto,Australia,9376,4229,116741,3,Contract,Inactive
8919,Bob,Brown,Female,08-02-1976,49,22-03-2013,12,Sales,Analyst,John,New York,Canada,8682,3529,107713,1,Full-Time,Inactive
8920,Ivy,Davis,Male,27-12-1977,47,24-03-2010,15,IT,Analyst,Robert,New York,Canada,7197,4866,91230,2,Full-Time,Active
8921,Charlie,Davis,Female,02-04-1978,47,26-12-2014,10,HR,Executive,Robert,Sydney,UK,7663,4244,96200,4,Contract,Active
8922,Grace,Lewis,Male,02-09-1996,28,11-06-2020,5,Sales,Analyst,Priya,New York,UK,5446,1899,67251,2,Full-Time,Active
8923,Hank,Smith,Female,28-04-1987,38,06-07-2011,13,IT,Manager,Tom,Bangalore,Australia,7120,2440,87880,5,Full-Time,Inactive
8924,Bob,Lee,Female,29-04-1974,51,18-04-2014,11,IT,Analyst,John,Toronto,Australia,8579,3974,106922,4,Contract,Inactive
8925,Frank,Lewis,Female,15-05-1975,50,15-11-2016,8,Finance,Coordinator,Priya,London,Canada,5881,4858,75430,5,Contract,Active
8926,Hank,Smith,Male,21-08-1991,33,19-10-2019,5,Finance,Manager,John,Bangalore,India,9344,2674,114802,3,Full-Time,Inactive
8927,Grace,Williams,Female,24-03-1988,37,25-04-2021,4,IT,Coordinator,John,Bangalore,UK,9376,3547,116059,4,Full-Time,Active
8928,Charlie,Lee,Male,11-07-1980,44,14-06-2009,16,Finance,Executive,Robert,New York,Canada,5754,1548,70596,1,Contract,Inactive
8929,Alice,Smith,Male,11-11-1982,42,02-11-2019,5,IT,Executive,John,Bangalore,Australia,5316,4918,68710,4,Contract,Inactive
8930,Frank,Johnson,Male,18-07-1976,48,13-05-2008,17,IT,Executive,Robert,Bangalore,UK,4213,3899,54455,2,Contract,Active
8931,Hank,Lewis,Male,20-11-1973,51,04-01-2017,8,Sales,Coordinator,John,Bangalore,UK,5298,2980,66556,2,Part-Time,Active
8932,Frank,Williams,Male,22-09-1980,44,26-05-2022,3,Sales,Coordinator,Tom,New York,UK,9630,2892,118452,4,Contract,Active
8933,Eve,Lee,Male,14-07-1983,41,21-10-2008,16,HR,Executive,John,Bangalore,Australia,5484,4056,69864,2,Contract,Inactive
8934,Hank,Brown,Female,15-11-1992,32,07-03-2021,4,Sales,Coordinator,Angela,London,Canada,7236,1769,88601,5,Part-Time,Inactive
8935,Bob,Clark,Female,29-09-1992,32,27-01-2009,16,Marketing,Executive,Robert,Bangalore,India,8721,3789,108441,1,Part-Time,Inactive
8936,Alice,Brown,Male,23-09-1990,34,16-10-2023,1,Marketing,Executive,Tom,New York,Australia,8663,4761,108717,3,Contract,Active
8937,Alice,Johnson,Male,26-03-1984,41,14-09-2022,2,Finance,Coordinator,Robert,New York,UK,8930,4098,111258,5,Full-Time,Active
8938,Diana,Johnson,Female,15-06-1996,29,20-10-2022,2,Marketing,Manager,Tom,Sydney,USA,9850,3737,121937,3,Part-Time,Active
8939,Frank,Wilson,Female,08-06-1986,39,06-07-2007,17,Sales,Executive,Robert,Sydney,Canada,4802,2229,59853,1,Contract,Active
8940,Ivy,Wilson,Male,10-11-2000,24,12-11-2010,14,HR,Analyst,Angela,London,Australia,9064,3839,112607,4,Full-Time,Active
8941,Alice,Brown,Female,30-01-1984,41,12-12-2006,18,IT,Manager,Angela,Toronto,UK,4083,4682,53678,2,Full-Time,Active
8942,Alice,Lewis,Male,19-07-1980,44,02-03-2010,15,HR,Manager,Tom,Sydney,India,9401,2819,115631,4,Contract,Active
8943,Eve,Davis,Female,14-03-2000,25,26-01-2011,14,Sales,Manager,Priya,Bangalore,UK,6221,3871,78523,4,Contract,Active
8944,Jack,Smith,Female,27-06-1971,54,13-08-2008,16,Sales,Manager,Robert,New York,UK,4479,2313,56061,1,Part-Time,Active
8945,Eve,Clark,Female,24-07-1993,31,18-10-2021,3,Sales,Executive,Priya,Sydney,Australia,7213,3640,90196,5,Full-Time,Active
8946,Eve,Williams,Female,18-04-1994,31,08-01-2012,13,Finance,Executive,John,New York,India,5436,3720,68952,1,Full-Time,Active
8947,Jack,Clark,Female,09-03-1994,31,02-02-2022,3,Marketing,Executive,Angela,Bangalore,USA,9305,3582,115242,4,Full-Time,Inactive
8948,Frank,Johnson,Male,22-11-1980,44,04-03-2017,8,Sales,Analyst,Robert,New York,Australia,5808,4207,73903,3,Contract,Active
8949,Hank,Wilson,Male,03-12-1973,51,25-03-2018,7,IT,Executive,Angela,New York,Canada,9782,1766,119150,1,Contract,Inactive
8950,Charlie,Davis,Female,05-04-1994,31,11-03-2012,13,Marketing,Executive,John,Sydney,India,8666,3879,107871,5,Contract,Inactive
8951,Ivy,Khan,Male,04-02-1998,27,05-02-2006,19,Marketing,Analyst,Tom,New York,USA,8515,4707,106887,1,Full-Time,Active
8952,Alice,Lee,Male,16-05-1991,34,21-01-2007,18,Finance,Executive,Robert,Bangalore,USA,6648,4346,84122,2,Part-Time,Active
8953,Diana,Khan,Female,26-08-1972,52,02-04-2020,5,HR,Coordinator,Robert,London,India,5489,1395,67263,5,Full-Time,Active
8954,Ivy,Khan,Male,18-11-1985,39,26-04-2020,5,Marketing,Coordinator,Robert,New York,Canada,8943,3051,110367,2,Contract,Active
8955,Hank,Lewis,Male,25-06-1991,34,18-06-2018,7,Marketing,Executive,Tom,New York,UK,9249,2246,113234,3,Full-Time,Active
8956,Jack,Lewis,Female,30-08-1995,29,01-03-2020,5,Sales,Manager,Angela,Bangalore,Australia,6017,3494,75698,4,Contract,Active
8957,Ivy,Wilson,Male,23-04-1985,40,31-10-2022,2,IT,Executive,Tom,Toronto,Canada,5401,2195,67007,2,Full-Time,Active
8958,Alice,Khan,Female,27-09-1984,40,03-03-2010,15,Sales,Analyst,Angela,Bangalore,USA,8363,2399,102755,2,Full-Time,Active
8959,Ivy,Williams,Female,15-06-1990,35,03-02-2015,10,IT,Manager,Robert,Sydney,Canada,4777,4190,61514,4,Contract,Active
8960,Charlie,Johnson,Male,13-03-1983,42,19-11-2008,16,Marketing,Analyst,Tom,Sydney,UK,8828,1148,107084,3,Part-Time,Active
8961,Jack,Khan,Female,24-11-1990,34,17-02-2012,13,IT,Coordinator,John,London,Canada,6679,4595,84743,4,Full-Time,Active
8962,Ivy,Davis,Male,10-11-1978,46,06-05-2019,6,Sales,Analyst,Tom,New York,Canada,6817,4270,86074,2,Full-Time,Active
8963,Alice,Lee,Male,22-05-1984,41,30-04-2015,10,Sales,Executive,Angela,London,USA,7747,3705,96669,1,Contract,Active
8964,Alice,Smith,Female,09-09-1970,54,19-01-2021,4,HR,Coordinator,Robert,London,Canada,9923,4366,123442,2,Contract,Active
8965,Ivy,Wilson,Male,10-10-1981,43,19-12-2018,6,Finance,Manager,Angela,New York,Australia,6949,3890,87278,4,Contract,Active
8966,Frank,Wilson,Male,15-04-1990,35,10-11-2018,6,HR,Executive,Priya,New York,India,9602,1544,116768,5,Full-Time,Active
8967,Diana,Brown,Male,24-04-2000,25,29-12-2018,6,Marketing,Coordinator,Robert,Bangalore,USA,9627,3503,119027,5,Part-Time,Active
8968,Grace,Davis,Male,12-12-1980,44,16-07-2019,5,IT,Manager,John,London,India,5640,1422,69102,4,Contract,Active
8969,Eve,Lewis,Male,05-08-1994,30,12-07-2010,14,Sales,Coordinator,John,London,Canada,7172,2182,88246,5,Contract,Active
8970,Jack,Johnson,Male,08-03-1984,41,30-07-2010,14,Sales,Manager,Priya,Sydney,UK,8702,3292,107716,4,Contract,Active
8971,Grace,Williams,Male,04-11-1984,40,04-07-2009,15,Sales,Manager,Angela,London,USA,7176,3842,89954,1,Full-Time,Active
8972,Hank,Davis,Female,04-02-1974,51,20-07-2014,10,Sales,Analyst,John,Bangalore,Canada,7820,2394,96234,4,Full-Time,Active
8973,Hank,Clark,Male,05-11-1991,33,25-03-2007,18,Marketing,Executive,Angela,Toronto,Canada,7713,1731,94287,1,Part-Time,Active
8974,Alice,Smith,Female,30-10-2000,24,08-03-2021,4,Finance,Manager,Robert,London,UK,9787,1470,118914,5,Part-Time,Active
8975,Hank,Lee,Female,04-11-1999,25,10-02-2022,3,HR,Manager,Tom,Bangalore,Canada,6182,1680,75864,3,Part-Time,Active
8976,Frank,Brown,Male,16-04-1992,33,10-04-2022,3,HR,Analyst,Robert,Bangalore,Australia,8884,3842,110450,5,Part-Time,Active
8977,Diana,Davis,Female,22-09-1984,40,17-12-2017,7,Sales,Manager,Angela,Toronto,UK,4957,4849,64333,4,Full-Time,Active
8978,Hank,Brown,Female,21-01-1977,48,05-09-2013,11,Sales,Manager,Priya,Bangalore,USA,4619,2430,57858,5,Full-Time,Active
8979,Charlie,Smith,Female,12-07-1984,40,21-10-2007,17,IT,Coordinator,Robert,Sydney,USA,7537,2824,93268,3,Part-Time,Active
8980,Diana,Khan,Male,08-04-1992,33,18-02-2009,16,Sales,Executive,John,Toronto,India,7496,2433,92385,5,Contract,Active
8981,Frank,Brown,Female,20-05-1973,52,01-08-2010,14,HR,Analyst,Robert,Sydney,Australia,8332,4276,104260,3,Part-Time,Active
8982,Grace,Wilson,Female,24-11-1972,52,23-09-2022,2,IT,Analyst,Robert,London,Australia,7444,1670,90998,2,Full-Time,Inactive
8983,Diana,Lewis,Female,20-08-1995,29,25-10-2008,16,IT,Manager,Robert,London,USA,5518,3202,69418,4,Part-Time,Active
8984,Diana,Khan,Female,08-01-1980,45,07-05-2019,6,Sales,Manager,Priya,Bangalore,Canada,6701,3316,83728,4,Part-Time,Active
8985,Grace,Davis,Female,12-09-1984,40,05-06-2011,14,IT,Analyst,Angela,Bangalore,Australia,7536,2711,93143,3,Contract,Inactive
8986,Frank,Lee,Female,26-02-1970,55,06-05-2007,18,Finance,Manager,Priya,Toronto,Australia,6570,2462,81302,1,Part-Time,Active
8987,Hank,Wilson,Male,11-08-1997,27,12-03-2008,17,Sales,Manager,John,London,Canada,6027,3617,75941,3,Full-Time,Active
8988,Alice,Smith,Female,17-06-1990,35,17-07-2012,12,Finance,Coordinator,Angela,New York,UK,9430,3812,116972,2,Contract,Active
8989,Jack,Khan,Female,13-01-1977,48,24-07-2009,15,Sales,Analyst,John,Bangalore,Canada,8654,2326,106174,4,Full-Time,Active
8990,Grace,Wilson,Male,04-03-1981,44,22-01-2016,9,Finance,Manager,Angela,Toronto,India,7162,1097,87041,4,Contract,Active
8991,Grace,Lewis,Male,18-06-1987,38,26-06-2021,3,Sales,Executive,Angela,Bangalore,India,6321,4118,79970,5,Part-Time,Active
8992,Grace,Khan,Female,03-05-1975,50,27-05-2010,15,HR,Manager,Robert,Toronto,USA,5314,2990,66758,3,Contract,Active
8993,Grace,Johnson,Female,11-08-1970,54,05-08-2021,3,Sales,Coordinator,Robert,London,UK,9832,3859,121843,2,Part-Time,Active
8994,Jack,Johnson,Male,01-12-1996,28,05-02-2015,10,HR,Coordinator,Priya,Bangalore,Australia,7133,2227,87823,5,Contract,Active
8995,Jack,Khan,Female,14-04-1984,41,22-01-2008,17,Marketing,Analyst,Angela,Bangalore,USA,7285,4460,91880,1,Part-Time,Active
8996,Hank,Khan,Female,29-03-1997,28,23-03-2014,11,Marketing,Coordinator,John,New York,USA,9068,3661,112477,5,Contract,Inactive
8997,Ivy,Johnson,Male,19-09-1994,30,09-06-2017,8,Sales,Coordinator,Robert,London,Australia,5642,3053,70757,2,Part-Time,Active
8998,Ivy,Davis,Female,11-12-1976,48,19-02-2023,2,HR,Executive,John,Toronto,Australia,4156,1345,51217,3,Full-Time,Active
8999,Bob,Brown,Male,30-11-1976,48,04-01-2007,18,HR,Coordinator,Robert,New York,Canada,7954,4986,100434,1,Contract,Active
9000,Grace,Lee,Female,15-02-1995,30,12-05-2015,10,IT,Manager,Angela,Toronto,India,4469,3510,57138,4,Contract,Active
9001,Grace,Wilson,Female,19-09-1973,51,17-03-2021,4,IT,Coordinator,John,Bangalore,Australia,7663,2288,94244,5,Full-Time,Active
9002,Diana,Wilson,Male,20-05-1983,42,31-12-2012,12,Finance,Executive,Priya,Sydney,Canada,5530,4148,70508,2,Full-Time,Active
9003,Ivy,Smith,Male,22-02-1991,34,12-02-2014,11,IT,Analyst,Priya,Bangalore,India,8807,1546,107230,3,Contract,Active
9004,Hank,Lee,Female,19-05-1986,39,23-08-2017,7,Sales,Executive,Priya,London,UK,8811,2646,108378,5,Full-Time,Inactive
9005,Alice,Williams,Female,22-10-2000,24,03-09-2009,15,IT,Manager,Robert,Toronto,UK,7777,2953,96277,2,Full-Time,Active
9006,Bob,Johnson,Female,05-04-1982,43,17-01-2020,5,IT,Manager,Robert,New York,UK,5348,1702,65878,1,Full-Time,Inactive
9007,Bob,Williams,Male,22-05-1996,29,31-07-2014,10,Sales,Analyst,Priya,Bangalore,Australia,5741,3785,72677,5,Full-Time,Active
9008,Hank,Lewis,Male,03-10-1973,51,30-01-2008,17,Sales,Executive,John,Toronto,India,8303,4804,104440,5,Full-Time,Active
9009,Alice,Lee,Male,30-10-1978,46,01-12-2017,7,Finance,Executive,Robert,New York,India,5121,1486,62938,3,Part-Time,Inactive
9010,Diana,Clark,Male,18-02-1975,50,17-04-2018,7,HR,Analyst,Priya,Bangalore,UK,4745,1538,58478,2,Full-Time,Active
9011,Jack,Smith,Male,10-04-1999,26,02-02-2010,15,IT,Analyst,Robert,Sydney,USA,9831,2837,120809,2,Full-Time,Active
9012,Eve,Khan,Male,16-03-1979,46,11-04-2011,14,Marketing,Analyst,Tom,Sydney,India,9912,1907,120851,4,Part-Time,Active
9013,Ivy,Lewis,Female,18-09-1986,38,19-11-2021,3,HR,Analyst,John,Bangalore,India,5138,3854,65510,4,Full-Time,Active
9014,Grace,Brown,Male,16-02-1973,52,27-12-2019,5,Sales,Manager,Angela,London,Canada,6492,3945,81849,2,Full-Time,Inactive
9015,Hank,Clark,Male,19-10-1981,43,19-11-2011,13,IT,Manager,John,Sydney,UK,9641,1942,117634,5,Contract,Active
9016,Ivy,Lee,Male,22-12-1993,31,01-08-2018,6,Finance,Analyst,Angela,Toronto,USA,9027,2123,110447,1,Contract,Active
9017,Grace,Lee,Male,20-11-1988,36,17-08-2014,10,Marketing,Coordinator,Priya,London,Canada,7462,1895,91439,4,Contract,Active
9018,Eve,Williams,Female,08-05-1974,51,24-06-2010,15,HR,Analyst,Robert,London,USA,6592,2332,81436,4,Part-Time,Active
9019,Eve,Davis,Male,08-09-1983,41,03-12-2009,15,IT,Coordinator,Priya,Bangalore,USA,9057,1081,109765,1,Contract,Active
9020,Jack,Williams,Female,15-06-1996,29,06-05-2011,14,Sales,Coordinator,Angela,Toronto,USA,6151,2527,76339,3,Full-Time,Active
9021,Frank,Wilson,Male,14-12-2000,24,25-01-2012,13,HR,Executive,Tom,Toronto,Australia,7476,4077,93789,5,Contract,Active
9022,Eve,Williams,Female,21-11-1981,43,08-07-2010,14,Marketing,Coordinator,Angela,New York,India,9069,4805,113633,4,Full-Time,Active
9023,Ivy,Davis,Male,17-03-1979,46,06-09-2022,2,Sales,Coordinator,Robert,Sydney,India,7800,3516,97116,3,Full-Time,Active
9024,Charlie,Brown,Male,25-06-1974,51,08-12-2010,14,Marketing,Coordinator,Tom,Sydney,Canada,6603,1951,81187,2,Full-Time,Active
9025,Charlie,Lewis,Male,27-05-2000,25,17-04-2013,12,IT,Manager,Robert,London,USA,6629,3581,83129,4,Part-Time,Inactive
9026,Grace,Johnson,Male,17-06-1996,29,02-05-2010,15,HR,Executive,Tom,London,USA,6425,1120,78220,1,Part-Time,Active
9027,Grace,Lee,Female,19-01-1987,38,18-02-2008,17,Finance,Executive,Robert,Bangalore,India,4445,3698,57038,2,Full-Time,Inactive
9028,Frank,Khan,Female,29-05-1973,52,27-02-2018,7,IT,Coordinator,Angela,Toronto,USA,7824,2638,96526,2,Full-Time,Active
9029,Charlie,Williams,Male,05-03-1998,27,02-08-2016,8,IT,Manager,Angela,Sydney,USA,5193,3599,65915,5,Part-Time,Active
9030,Grace,Clark,Male,17-07-1999,25,15-08-2013,11,Finance,Analyst,Angela,New York,USA,7428,4881,94017,3,Contract,Active
9031,Eve,Brown,Female,06-12-1988,36,25-07-2007,17,Finance,Manager,Angela,Sydney,UK,7012,4846,88990,5,Contract,Inactive
9032,Grace,Smith,Female,12-07-1984,40,24-08-2013,11,Sales,Executive,Tom,Sydney,UK,6944,4910,88238,2,Contract,Active
9033,Bob,Lee,Female,23-04-1999,26,01-01-2005,20,Marketing,Coordinator,John,Sydney,UK,6461,3590,81122,5,Contract,Active
9034,Frank,Davis,Male,12-05-1982,43,18-03-2005,20,IT,Manager,John,London,Canada,9248,2591,113567,1,Full-Time,Active
9035,Hank,Wilson,Female,19-02-1993,32,05-11-2018,6,Sales,Coordinator,Priya,Toronto,USA,6479,2349,80097,4,Contract,Active
9036,Alice,Davis,Male,16-06-1976,49,12-06-2020,5,Sales,Analyst,John,Toronto,UK,8827,3137,109061,1,Full-Time,Inactive
9037,Diana,Williams,Male,17-05-1985,40,13-03-2012,13,IT,Manager,Priya,Sydney,UK,6749,4491,85479,2,Full-Time,Active
9038,Alice,Lewis,Female,22-06-1973,52,18-10-2021,3,Marketing,Analyst,Angela,Toronto,Australia,4086,4831,53863,5,Part-Time,Active
9039,Alice,Wilson,Male,01-01-1995,30,05-01-2011,14,Finance,Analyst,Robert,Bangalore,Canada,5438,1931,67187,3,Contract,Active
9040,Jack,Clark,Male,04-07-1976,49,28-07-2006,18,IT,Executive,John,London,UK,8872,1386,107850,3,Contract,Active
9041,Hank,Davis,Female,18-12-1992,32,29-03-2009,16,Marketing,Executive,John,London,UK,6314,4068,79836,2,Part-Time,Active
9042,Grace,Clark,Male,24-06-1978,47,05-07-2005,19,Finance,Coordinator,Angela,Toronto,UK,9125,4256,113756,4,Part-Time,Active
9043,Jack,Smith,Female,15-12-1979,45,14-11-2020,4,HR,Analyst,Angela,Sydney,Australia,5450,3667,69067,5,Full-Time,Inactive
9044,Alice,Clark,Female,16-07-1971,53,23-08-2017,7,IT,Analyst,John,Sydney,Australia,4017,1926,50130,1,Contract,Inactive
9045,Bob,Lee,Female,24-12-2000,24,10-07-2015,9,IT,Executive,Angela,Sydney,Canada,6942,2471,85775,1,Full-Time,Active
9046,Diana,Brown,Male,06-05-2000,25,07-04-2022,3,Marketing,Analyst,John,Toronto,USA,9916,3548,122540,3,Contract,Active
9047,Alice,Wilson,Female,15-07-1992,32,21-07-2021,3,Sales,Manager,Robert,Sydney,USA,8992,1157,109061,1,Contract,Active
9048,Charlie,Lee,Female,08-04-1997,28,25-07-2014,10,Sales,Analyst,Robert,Toronto,Canada,6421,2962,80014,4,Full-Time,Inactive
9049,Hank,Khan,Male,11-03-1991,34,22-02-2011,14,Marketing,Analyst,Priya,New York,USA,4043,2002,50518,2,Part-Time,Active
9050,Hank,Davis,Male,24-10-1988,36,03-02-2005,20,IT,Executive,John,Toronto,India,9280,1423,112783,5,Contract,Active
9051,Hank,Davis,Female,09-11-1976,48,09-06-2009,16,IT,Executive,Robert,Bangalore,USA,4322,1733,53597,1,Contract,Active
9052,Frank,Khan,Male,23-03-1989,36,30-07-2020,4,IT,Coordinator,Robert,Sydney,Australia,8133,4784,102380,2,Part-Time,Active
9053,Frank,Clark,Male,08-05-1986,39,12-03-2010,15,HR,Executive,Tom,Sydney,Australia,8332,3949,103933,5,Part-Time,Active
9054,Eve,Lee,Male,26-07-1991,33,22-09-2011,13,Sales,Manager,Robert,London,UK,8776,1664,106976,2,Full-Time,Active
9055,Ivy,Wilson,Male,02-08-1994,30,06-12-2009,15,HR,Analyst,Priya,Toronto,Australia,5295,4421,67961,1,Full-Time,Inactive
9056,Diana,Wilson,Male,26-07-1997,27,31-10-2019,5,IT,Coordinator,Robert,New York,India,5250,2049,65049,2,Part-Time,Active
9057,Jack,Khan,Female,21-03-1981,44,15-07-2021,3,Sales,Analyst,Angela,Sydney,India,8441,3370,104662,4,Full-Time,Active
9058,Grace,Davis,Female,07-07-1996,28,07-09-2017,7,IT,Executive,Tom,London,India,4739,4989,61857,3,Full-Time,Active
9059,Alice,Khan,Female,10-07-1995,29,15-09-2010,14,IT,Analyst,John,Toronto,UK,9972,3985,123649,5,Full-Time,Active
9060,Ivy,Smith,Male,17-08-1998,26,28-09-2019,5,Marketing,Analyst,Priya,London,USA,6019,1172,73400,5,Contract,Inactive
9061,Grace,Smith,Male,05-09-1988,36,06-11-2008,16,Sales,Manager,Robert,New York,UK,4978,1712,61448,4,Contract,Active
9062,Jack,Smith,Female,04-02-1986,39,18-02-2022,3,IT,Analyst,John,Toronto,Australia,9384,4441,117049,2,Part-Time,Inactive
9063,Ivy,Johnson,Female,07-05-1982,43,06-02-2015,10,Finance,Manager,Robert,Sydney,India,4410,4298,57218,5,Full-Time,Active
9064,Grace,Brown,Female,09-12-1986,38,06-04-2012,13,Finance,Analyst,Tom,Toronto,UK,4414,3822,56790,3,Contract,Active
9065,Bob,Lewis,Male,31-05-1998,27,05-06-2017,8,IT,Executive,John,Sydney,UK,7214,4876,91444,1,Contract,Active
9066,Frank,Williams,Female,06-12-1996,28,01-04-2008,17,Marketing,Coordinator,Angela,Bangalore,India,7295,2647,90187,5,Full-Time,Active
9067,Jack,Johnson,Male,01-10-1979,45,26-04-2016,9,IT,Executive,Angela,Sydney,Canada,9020,1968,110208,4,Full-Time,Active
9068,Diana,Wilson,Female,20-07-1985,39,10-11-2010,14,Finance,Coordinator,John,London,India,5800,4162,73762,4,Full-Time,Active
9069,Charlie,Clark,Female,09-05-1977,48,02-05-2012,13,Sales,Analyst,Angela,New York,Canada,4811,1027,58759,3,Contract,Active
